"est.beta","se","G","R"
6.02366528130314,1.59637809180834,7,141
3.16178101154322,0.928023967954144,8,124
2.96516088450046,0.654868574359127,9,110
1.88553177350214,1.68141605964697,10,99
3.34138424880571,1.49726396838183,11,89
1.75490222326175,1.07264278787176,12,82
3.21749609147333,1.00035123781415,13,75
3.77912359925728,1.34053236447313,14,70
3.75466494324759,0.842960979809263,15,65
2.75217782690152,0.888268157461117,16,61
3.1094866164673,1.22374917904236,17,57
3.02674323962449,0.955064636902794,18,54
2.75405572711052,1.02843828956591,19,51
2.39930222640205,0.882698465231269,20,49
1.22261455193435,0.825556049745983,21,46
3.44295092284253,1.07962325952716,22,44
2.26936396744068,0.803079292353958,23,42
2.34436768651491,0.990509878690418,24,40
1.49024431888746,0.804299943944822,25,39
3.53983403023252,0.710552579520482,26,37
1.70061554102714,0.64503524311415,27,36
2.6951916180786,0.796454269782261,28,34
3.47330656975799,0.711320636486208,29,33
3.95870589504238,0.765512909404283,30,32
2.81933591527724,0.865829605396883,31,31
3.17876159755311,0.642017524118178,32,30
2.64211453598014,0.570179898144162,33,29
3.79588605973918,0.718209428146956,34,28
3.2934230535246,0.569888323500906,35,27
4.00516864865115,0.670594063795635,36,26
4.11282433684134,0.558161159785319,37,26
3.23722320282578,0.641729054092302,38,25
1.79405798747673,0.445019947669723,39,24
2.61383960487753,0.562436930591312,40,24
4.01701260071618,0.58155753337941,41,23
2.51085320156193,0.638194193718056,42,22
2.84124746196284,0.603179364989018,43,22
2.48135238502103,0.653452770531004,44,21
1.75250193357812,0.503675186774761,45,21
2.64948739535161,0.600914667835542,46,20
3.16304639648821,0.590824340305867,47,20
2.88921338827172,0.607921704122089,48,19
3.21520649128661,0.616568259317142,49,19
2.91127646462284,0.553462448714765,50,19
3.08307066722636,0.55645380721208,51,18
2.95619454118413,0.697332983294343,52,18
3.14187748122523,0.55684409595866,53,17
2.61024083772779,0.453857281273812,54,17
2.70730313722219,0.549724888197223,55,17
3.0988588315934,0.514007738881274,56,16
3.15895663801078,0.550775324825122,57,16
3.40966255029473,0.611018504696174,58,16
2.99137539476479,0.462104492348199,59,15
2.79917796087611,0.495013728748725,60,15
3.6257111706561,0.495997280723793,61,15
3.52958536289625,0.543424189622451,62,15
2.8170431265728,0.477490894763056,63,14
3.76169992695564,0.541864352235068,64,14
2.97849656797333,0.507816770898713,65,14
3.25877522198935,0.569781816494492,66,14
3.28064801046419,0.486609102003608,67,13
3.08037530275638,0.468470303297452,68,13
1.75838446323078,0.462865271415858,69,13
3.42286808816331,0.547630348349941,70,13
2.91679465593964,0.464539852231765,71,13
3.00284589397007,0.485287963568734,72,12
3.79715175758932,0.463390497364518,73,12
2.97382830295815,0.527520531166156,74,12
3.03001140514041,0.505723172047489,75,12
2.50904228564747,0.463372209427407,76,12
3.57279912569894,0.497196330158293,77,11
2.59712058300001,0.427736395750885,78,11
3.75065397170346,0.448068509370628,79,11
2.7850047490619,0.488405427141316,80,11
3.31483216035834,0.453044593396411,81,11
3.21479869209237,0.413676098831625,82,11
3.59141153832681,0.501494150197162,83,11
3.51051393447606,0.400171540579579,84,10
2.48614321163997,0.424956997870506,85,10
3.25307570236408,0.3859372484111,86,10
3.50098993236987,0.385915654152425,87,10
2.5385259747647,0.412817133056965,88,10
3.29905995989632,0.445404438335791,89,10
3.33626979295826,0.404820847423985,90,10
3.06221984975217,0.434932004669739,91,9
2.76708227174363,0.376590121766489,92,9
3.29669772098059,0.438216153760012,93,9
3.47614000477992,0.457136822917529,94,9
2.81418695311818,0.428798173747082,95,9
3.86754655459453,0.377543925722203,96,9
2.18279789680664,0.415716026047229,97,9
3.38413890637475,0.357908910192773,98,9
3.4170121000459,0.373718062729225,99,9
3.2918336530733,0.349393292568948,100,9
2.11659526519397,0.360638350944234,101,8
3.40315438195993,0.414321876354131,102,8
3.05540182870944,0.419363542023143,103,8
3.94473471380943,0.460539165080761,104,8
2.82116985767607,0.405748293801085,105,8
2.43738284726119,0.367809908895034,106,8
3.17480564541195,0.353176169508875,107,8
3.520559353061,0.381114522216415,108,8
2.78528176591539,0.371658728014795,109,8
3.98971057338652,0.377721996997606,110,8
2.27079136488054,0.360397960325799,111,8
2.60121498223398,0.356562201882705,112,7
3.37626399620646,0.417480781852428,113,7
2.59488021060226,0.42363160711319,114,7
3.04483927046278,0.431051165202356,115,7
3.21882177436926,0.36352069836807,116,7
3.2354902732846,0.351186958641605,117,7
2.73864577732847,0.410626802353367,118,7
3.35923656981336,0.345814206177304,119,7
2.93152609902677,0.334391187136859,120,7
3.50965450475417,0.364048360411765,121,7
2.80843532010658,0.370186260692245,122,7
3.47416079456928,0.370360656928274,123,7
3.41210481035776,0.376805106435348,124,7
3.0890619246769,0.33763338197233,125,7
2.89307601338139,0.335241202337123,126,6
2.99176871089467,0.295756047204683,127,6
2.91401579705002,0.342807611543812,128,6
3.09639374558809,0.348155872998784,129,6
3.0186127334739,0.294957063382224,130,6
2.75312765435589,0.360462489313017,131,6
2.69549627622299,0.378584113392439,132,6
2.79435906480115,0.342380342986659,133,6
2.40951368078661,0.312545719090539,134,6
3.55634183725868,0.364357607223626,135,6
2.7840239471075,0.38131537753446,136,6
2.83708338078051,0.33847245093301,137,6
2.71553950589817,0.309091335559958,138,6
2.76353277612774,0.318860553947103,139,6
3.43660196918785,0.291538122952546,140,6
3.61069377999705,0.285296217894356,141,6
3.15992622457622,0.332338736176699,142,6
3.09484706933765,0.316095132554884,143,5
3.34569609510091,0.351804255739699,144,5
3.51770479402335,0.344009734245966,145,5
2.72513452707279,0.317194033625119,146,5
3.24131777420887,0.299040121592149,147,5
3.40316800011796,0.321298242486857,148,5
3.45449180103272,0.340526456373037,149,5
3.55192450161531,0.28688021004274,150,5
3.56607212430693,0.302115504626771,151,5
2.96149591329688,0.309746098249114,152,5
3.42222437028448,0.319948831532016,153,5
3.17446555902991,0.325114530378639,154,5
2.93071496312516,0.327450590144658,155,5
2.91308587741846,0.27274026463772,156,5
3.33912609321834,0.288271226500321,157,5
2.76509763343837,0.310035547593505,158,5
3.34252912038387,0.320029577086273,159,5
3.5325250306089,0.289875069173846,160,5
3.06008759924147,0.303042946311041,161,5
3.32595513487032,0.318012718868113,162,5
